user_id,customer_segment,journey_path,touchpoints,converted,revenue,final_state,first_touch,last_touch,journey_end
USR_000189,cold,organic_search > meta_awareness > email_nurture > whatsapp_trigger > CONVERSION,5,1,132.15,CONVERSION,organic_search,whatsapp_trigger,2025-04-07 02:00:00
USR_000190,warm,google_search > CONVERSION,2,1,156.88,CONVERSION,google_search,google_search,2025-06-03 00:00:00
USR_000191,hot,organic_search > meta_awareness > DROP_OFF,3,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-09-25 15:00:00
USR_000192,warm,organic_search > meta_awareness > DROP_OFF,3,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-11-04 12:00:00
USR_000193,warm,google_search > DROP_OFF,2,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-06-27 05:00:00
USR_000194,cold,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-10-28 09:00:00
USR_000195,warm,google_display > google_search > email_nurture > DROP_OFF,4,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-11-30 12:00:00
USR_000196,warm,google_search > whatsapp_trigger > CONVERSION,3,1,180.21,CONVERSION,google_search,whatsapp_trigger,2025-11-02 22:00:00
USR_000197,cold,meta_awareness > email_nurture > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-12-21 22:00:00
USR_000198,warm,meta_awareness > email_nurture > whatsapp_trigger > CONVERSION,4,1,362.05,CONVERSION,meta_awareness,whatsapp_trigger,2025-10-02 16:00:00
USR_000199,cold,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-01-03 11:00:00
USR_000200,hot,google_display > meta_conversion > CONVERSION,3,1,1140.84,CONVERSION,google_display,meta_conversion,2025-04-17 20:00:00
USR_000201,warm,google_search > DROP_OFF,2,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-03-02 12:00:00
USR_000202,warm,meta_awareness > meta_conversion > whatsapp_trigger > CONVERSION,4,1,252.07,CONVERSION,meta_awareness,whatsapp_trigger,2025-09-13 08:00:00
USR_000203,cold,organic_search > email_nurture > meta_conversion > CONVERSION,4,1,110.92,CONVERSION,organic_search,meta_conversion,2025-10-29 21:00:00
USR_000204,warm,organic_search > meta_awareness > meta_conversion > email_nurture > DROP_OFF,5,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-06-09 12:00:00
USR_000205,warm,google_search > DROP_OFF,2,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-01-03 17:00:00
USR_000206,hot,meta_awareness > email_nurture > DROP_OFF,3,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-05-31 19:00:00
USR_000207,warm,organic_search > google_search > CONVERSION,3,1,190.6,CONVERSION,organic_search,google_search,2025-03-06 02:00:00
USR_000208,cold,organic_search > email_nurture > CONVERSION,3,1,61.89,CONVERSION,organic_search,email_nurture,2025-11-26 20:00:00
USR_000209,warm,google_search > whatsapp_trigger > DROP_OFF,3,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-07-27 16:00:00
USR_000210,cold,google_search > whatsapp_trigger > meta_conversion > CONVERSION,4,1,61.15,CONVERSION,google_search,meta_conversion,2025-05-30 16:00:00
USR_000211,warm,google_display > meta_conversion > whatsapp_trigger > meta_conversion > email_nurture > meta_conversion > whatsapp_trigger > CONVERSION,8,1,167.5,CONVERSION,google_display,whatsapp_trigger,2025-04-04 23:00:00
USR_000212,cold,meta_awareness > email_nurture > meta_conversion > CONVERSION,4,1,88.89,CONVERSION,meta_awareness,meta_conversion,2025-08-25 16:00:00
USR_000213,cold,google_search > whatsapp_trigger > DROP_OFF,3,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-05-27 08:00:00
USR_000214,cold,organic_search > google_search > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-01-30 16:00:00
USR_000215,cold,google_search > email_nurture > CONVERSION,3,1,66.75,CONVERSION,google_search,email_nurture,2025-05-28 03:00:00
USR_000216,warm,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-04-06 07:00:00
USR_000217,cold,organic_search > meta_awareness > email_nurture > meta_conversion > CONVERSION,5,1,64.66,CONVERSION,organic_search,meta_conversion,2025-07-13 00:00:00
USR_000218,warm,google_search > meta_conversion > CONVERSION,3,1,440.24,CONVERSION,google_search,meta_conversion,2025-09-05 11:00:00
USR_000219,warm,meta_awareness > meta_conversion > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-09-12 19:00:00
USR_000220,warm,google_display > email_nurture > DROP_OFF,3,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-08-26 05:00:00
USR_000221,cold,google_search > meta_conversion > email_nurture > whatsapp_trigger > meta_conversion > CONVERSION,6,1,114.05,CONVERSION,google_search,meta_conversion,2025-01-21 23:00:00
USR_000222,hot,meta_awareness > whatsapp_trigger > CONVERSION,3,1,1428.9,CONVERSION,meta_awareness,whatsapp_trigger,2025-06-27 09:00:00
USR_000223,hot,google_search > whatsapp_trigger > DROP_OFF,3,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-07-15 17:00:00
USR_000224,cold,meta_awareness > whatsapp_trigger > CONVERSION,3,1,140.18,CONVERSION,meta_awareness,whatsapp_trigger,2025-03-04 02:00:00
USR_000225,warm,google_display > email_nurture > whatsapp_trigger > meta_conversion > CONVERSION,5,1,299.89,CONVERSION,google_display,meta_conversion,2025-12-22 03:00:00
USR_000226,warm,organic_search > google_search > meta_conversion > DROP_OFF,4,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-04-09 20:00:00
USR_000227,warm,organic_search > email_nurture > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-12-08 18:00:00
USR_000228,warm,google_search > meta_conversion > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-02-28 03:00:00
USR_000229,warm,meta_awareness > email_nurture > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-03-15 02:00:00
USR_000230,warm,organic_search > meta_awareness > meta_conversion > CONVERSION,4,1,100.97,CONVERSION,organic_search,meta_conversion,2025-05-14 02:00:00
USR_000231,cold,meta_awareness > meta_conversion > CONVERSION,3,1,81.05,CONVERSION,meta_awareness,meta_conversion,2025-02-05 17:00:00
USR_000232,cold,google_search > meta_conversion > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-09-09 15:00:00
USR_000233,cold,google_display > DROP_OFF,2,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-09-28 18:00:00
USR_000234,cold,meta_awareness > whatsapp_trigger > CONVERSION,3,1,113.6,CONVERSION,meta_awareness,whatsapp_trigger,2025-10-10 03:00:00
USR_000235,warm,google_search > whatsapp_trigger > CONVERSION,3,1,366.62,CONVERSION,google_search,whatsapp_trigger,2025-06-19 13:00:00
USR_000236,warm,google_display > meta_conversion > whatsapp_trigger > CONVERSION,4,1,118.85,CONVERSION,google_display,whatsapp_trigger,2025-10-20 21:00:00
USR_000237,cold,meta_awareness > meta_conversion > email_nurture > CONVERSION,4,1,84.08,CONVERSION,meta_awareness,email_nurture,2025-02-01 21:00:00
USR_000238,warm,google_display > google_search > meta_conversion > DROP_OFF,4,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-03-04 13:00:00
USR_000239,warm,meta_awareness > whatsapp_trigger > CONVERSION,3,1,106.83,CONVERSION,meta_awareness,whatsapp_trigger,2025-09-23 12:00:00
USR_000240,cold,google_display > email_nurture > meta_conversion > CONVERSION,4,1,110.0,CONVERSION,google_display,meta_conversion,2025-07-22 14:00:00
USR_000241,cold,google_display > meta_conversion > CONVERSION,3,1,117.99,CONVERSION,google_display,meta_conversion,2025-11-09 17:00:00
USR_000242,hot,organic_search > meta_awareness > DROP_OFF,3,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-01-27 02:00:00
USR_000243,hot,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-06-21 20:00:00
USR_000244,cold,meta_awareness > meta_conversion > DROP_OFF,3,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-11-07 07:00:00
USR_000245,cold,google_display > google_search > DROP_OFF,3,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-06-18 10:00:00
USR_000246,hot,meta_awareness > meta_conversion > CONVERSION,3,1,703.95,CONVERSION,meta_awareness,meta_conversion,2025-07-18 16:00:00
USR_000247,warm,google_display > meta_conversion > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-02-26 23:00:00
USR_000248,warm,organic_search > google_search > meta_conversion > whatsapp_trigger > CONVERSION,5,1,158.17,CONVERSION,organic_search,whatsapp_trigger,2025-04-10 20:00:00
USR_000249,cold,google_display > google_search > meta_conversion > whatsapp_trigger > DROP_OFF,5,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-02-23 16:00:00
USR_000250,hot,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-01-20 18:00:00
USR_000251,cold,meta_awareness > meta_conversion > CONVERSION,3,1,55.91,CONVERSION,meta_awareness,meta_conversion,2025-12-10 07:00:00
USR_000252,warm,google_search > email_nurture > meta_conversion > CONVERSION,4,1,189.15,CONVERSION,google_search,meta_conversion,2025-07-30 03:00:00
USR_000253,cold,meta_awareness > meta_conversion > CONVERSION,3,1,133.62,CONVERSION,meta_awareness,meta_conversion,2025-09-21 15:00:00
USR_000254,warm,google_search > whatsapp_trigger > CONVERSION,3,1,174.49,CONVERSION,google_search,whatsapp_trigger,2025-06-02 08:00:00
USR_000255,cold,meta_awareness > email_nurture > CONVERSION,3,1,117.18,CONVERSION,meta_awareness,email_nurture,2025-09-26 22:00:00
USR_000256,cold,google_display > DROP_OFF,2,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-08-31 00:00:00
USR_000257,hot,google_display > DROP_OFF,2,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-07-25 08:00:00
USR_000258,cold,google_search > meta_conversion > CONVERSION,3,1,116.29,CONVERSION,google_search,meta_conversion,2025-05-05 17:00:00
USR_000259,hot,google_search > email_nurture > whatsapp_trigger > CONVERSION,4,1,2477.72,CONVERSION,google_search,whatsapp_trigger,2025-06-22 02:00:00
USR_000260,cold,organic_search > google_search > meta_conversion > whatsapp_trigger > DROP_OFF,5,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-03-30 22:00:00
USR_000261,warm,meta_awareness > whatsapp_trigger > meta_conversion > email_nurture > DROP_OFF,5,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-07-26 10:00:00
USR_000262,warm,google_search > email_nurture > DROP_OFF,3,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-10-12 07:00:00
USR_000263,cold,google_search > whatsapp_trigger > meta_conversion > email_nurture > meta_conversion > DROP_OFF,6,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-11-21 15:00:00
USR_000264,cold,google_display > email_nurture > DROP_OFF,3,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-08-08 11:00:00
USR_000265,warm,organic_search > meta_awareness > meta_conversion > whatsapp_trigger > CONVERSION,5,1,167.52,CONVERSION,organic_search,whatsapp_trigger,2025-05-19 19:00:00
USR_000266,warm,organic_search > google_search > whatsapp_trigger > CONVERSION,4,1,379.08,CONVERSION,organic_search,whatsapp_trigger,2025-08-26 20:00:00
USR_000267,cold,google_display > DROP_OFF,2,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-02-16 15:00:00
USR_000268,hot,google_search > email_nurture > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-02-01 05:00:00
USR_000269,warm,google_search > DROP_OFF,2,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-09-19 04:00:00
USR_000270,cold,organic_search > meta_awareness > DROP_OFF,3,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-03-30 18:00:00
USR_000271,cold,google_search > meta_conversion > CONVERSION,3,1,116.49,CONVERSION,google_search,meta_conversion,2025-11-20 17:00:00
USR_000272,warm,google_display > email_nurture > meta_conversion > whatsapp_trigger > CONVERSION,5,1,284.67,CONVERSION,google_display,whatsapp_trigger,2025-08-24 04:00:00
USR_000273,cold,meta_awareness > meta_conversion > email_nurture > CONVERSION,4,1,96.3,CONVERSION,meta_awareness,email_nurture,2025-04-23 17:00:00
USR_000274,warm,google_search > whatsapp_trigger > DROP_OFF,3,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-11-11 02:00:00
USR_000275,cold,meta_awareness > meta_conversion > CONVERSION,3,1,90.81,CONVERSION,meta_awareness,meta_conversion,2025-03-31 14:00:00
USR_000276,cold,google_search > meta_conversion > DROP_OFF,3,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-05-22 14:00:00
USR_000277,cold,meta_awareness > meta_conversion > email_nurture > CONVERSION,4,1,68.73,CONVERSION,meta_awareness,email_nurture,2025-09-06 07:00:00
USR_000278,warm,google_display > email_nurture > whatsapp_trigger > CONVERSION,4,1,498.0,CONVERSION,google_display,whatsapp_trigger,2025-12-25 11:00:00
USR_000279,warm,meta_awareness > email_nurture > whatsapp_trigger > CONVERSION,4,1,450.49,CONVERSION,meta_awareness,whatsapp_trigger,2025-10-28 13:00:00
USR_000280,hot,meta_awareness > email_nurture > meta_conversion > CONVERSION,4,1,1217.81,CONVERSION,meta_awareness,meta_conversion,2026-01-02 01:00:00
USR_000281,warm,organic_search > meta_awareness > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-12-24 18:00:00
USR_000282,cold,google_display > DROP_OFF,2,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-12-24 06:00:00
USR_000283,warm,meta_awareness > meta_conversion > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-12-24 20:00:00
USR_000284,cold,google_search > meta_conversion > email_nurture > DROP_OFF,4,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-07-31 21:00:00
USR_000285,warm,organic_search > meta_awareness > meta_conversion > CONVERSION,4,1,326.91,CONVERSION,organic_search,meta_conversion,2025-12-26 10:00:00
USR_000286,warm,organic_search > meta_awareness > meta_conversion > whatsapp_trigger > CONVERSION,5,1,143.44,CONVERSION,organic_search,whatsapp_trigger,2025-03-08 22:00:00
USR_000287,cold,google_search > DROP_OFF,2,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-01-31 02:00:00
USR_000288,cold,meta_awareness > whatsapp_trigger > meta_conversion > DROP_OFF,4,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-01-27 16:00:00
USR_000289,warm,google_search > meta_conversion > CONVERSION,3,1,404.9,CONVERSION,google_search,meta_conversion,2025-08-05 10:00:00
USR_000290,cold,meta_awareness > whatsapp_trigger > meta_conversion > whatsapp_trigger > CONVERSION,5,1,149.99,CONVERSION,meta_awareness,whatsapp_trigger,2025-01-08 10:00:00
USR_000291,warm,google_search > whatsapp_trigger > meta_conversion > email_nurture > CONVERSION,5,1,246.85,CONVERSION,google_search,email_nurture,2025-02-01 11:00:00
USR_000292,hot,google_display > DROP_OFF,2,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-11-19 05:00:00
USR_000293,cold,meta_awareness > email_nurture > meta_conversion > whatsapp_trigger > CONVERSION,5,1,136.84,CONVERSION,meta_awareness,whatsapp_trigger,2025-01-15 03:00:00
USR_000294,cold,meta_awareness > meta_conversion > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-01-15 12:00:00
USR_000295,cold,google_search > email_nurture > CONVERSION,3,1,137.25,CONVERSION,google_search,email_nurture,2025-03-25 07:00:00
USR_000296,cold,meta_awareness > meta_conversion > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-02-08 07:00:00
USR_000297,cold,meta_awareness > meta_conversion > CONVERSION,3,1,120.08,CONVERSION,meta_awareness,meta_conversion,2026-01-03 17:00:00
USR_000298,hot,meta_awareness > whatsapp_trigger > CONVERSION,3,1,1847.92,CONVERSION,meta_awareness,whatsapp_trigger,2025-03-07 20:00:00
USR_000299,hot,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-09-08 15:00:00
USR_000300,cold,google_search > whatsapp_trigger > meta_conversion > CONVERSION,4,1,137.65,CONVERSION,google_search,meta_conversion,2025-02-11 21:00:00
USR_000301,cold,google_search > CONVERSION,2,1,140.89,CONVERSION,google_search,google_search,2025-05-21 22:00:00
USR_000302,hot,google_search > email_nurture > CONVERSION,3,1,504.28,CONVERSION,google_search,email_nurture,2025-02-10 05:00:00
USR_000303,warm,meta_awareness > meta_conversion > CONVERSION,3,1,194.65,CONVERSION,meta_awareness,meta_conversion,2025-08-20 00:00:00
USR_000304,warm,organic_search > meta_awareness > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-01-29 15:00:00
USR_000305,warm,google_search > meta_conversion > CONVERSION,3,1,228.52,CONVERSION,google_search,meta_conversion,2025-04-25 19:00:00
USR_000306,hot,meta_awareness > meta_conversion > CONVERSION,3,1,2185.45,CONVERSION,meta_awareness,meta_conversion,2025-09-25 04:00:00
USR_000307,cold,google_display > email_nurture > meta_conversion > whatsapp_trigger > DROP_OFF,5,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-01-20 09:00:00
USR_000308,cold,google_search > email_nurture > DROP_OFF,3,0,0.0,DROP_OFF,google_search,DROP_OFF,2026-01-02 10:00:00
USR_000309,cold,meta_awareness > whatsapp_trigger > DROP_OFF,3,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-10-07 07:00:00
USR_000310,hot,google_search > DROP_OFF,2,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-04-02 15:00:00
USR_000311,cold,google_display > DROP_OFF,2,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-12-21 15:00:00
USR_000312,hot,google_display > email_nurture > CONVERSION,3,1,1294.3,CONVERSION,google_display,email_nurture,2025-08-03 08:00:00
USR_000313,cold,meta_awareness > email_nurture > whatsapp_trigger > CONVERSION,4,1,55.84,CONVERSION,meta_awareness,whatsapp_trigger,2025-12-23 13:00:00
USR_000314,cold,meta_awareness > whatsapp_trigger > CONVERSION,3,1,117.25,CONVERSION,meta_awareness,whatsapp_trigger,2025-12-09 11:00:00
USR_000315,warm,meta_awareness > email_nurture > whatsapp_trigger > CONVERSION,4,1,287.5,CONVERSION,meta_awareness,whatsapp_trigger,2025-05-02 18:00:00
USR_000316,cold,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-07-21 05:00:00
USR_000317,cold,organic_search > google_search > CONVERSION,3,1,145.03,CONVERSION,organic_search,google_search,2025-11-07 19:00:00
USR_000318,warm,google_display > DROP_OFF,2,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-11-09 12:00:00
USR_000319,warm,organic_search > meta_awareness > whatsapp_trigger > CONVERSION,4,1,306.73,CONVERSION,organic_search,whatsapp_trigger,2025-03-27 04:00:00
USR_000320,warm,organic_search > email_nurture > meta_conversion > CONVERSION,4,1,242.13,CONVERSION,organic_search,meta_conversion,2025-07-19 20:00:00
USR_000321,cold,google_display > DROP_OFF,2,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-09-08 21:00:00
USR_000322,warm,google_display > google_search > DROP_OFF,3,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-11-12 06:00:00
USR_000323,hot,google_display > meta_conversion > CONVERSION,3,1,641.53,CONVERSION,google_display,meta_conversion,2025-06-20 03:00:00
USR_000324,cold,organic_search > DROP_OFF,2,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-11-13 01:00:00
USR_000325,hot,google_search > meta_conversion > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-10-30 22:00:00
USR_000326,cold,meta_awareness > meta_conversion > CONVERSION,3,1,142.24,CONVERSION,meta_awareness,meta_conversion,2025-10-26 19:00:00
USR_000327,cold,meta_awareness > meta_conversion > CONVERSION,3,1,119.35,CONVERSION,meta_awareness,meta_conversion,2025-02-10 10:00:00
USR_000328,cold,organic_search > DROP_OFF,2,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-01-06 07:00:00
USR_000329,cold,google_search > whatsapp_trigger > meta_conversion > whatsapp_trigger > CONVERSION,5,1,119.23,CONVERSION,google_search,whatsapp_trigger,2025-08-30 16:00:00
USR_000330,cold,meta_awareness > meta_conversion > whatsapp_trigger > CONVERSION,4,1,146.06,CONVERSION,meta_awareness,whatsapp_trigger,2025-02-10 10:00:00
USR_000331,cold,google_search > whatsapp_trigger > CONVERSION,3,1,136.0,CONVERSION,google_search,whatsapp_trigger,2025-02-13 11:00:00
USR_000332,warm,google_search > meta_conversion > CONVERSION,3,1,416.34,CONVERSION,google_search,meta_conversion,2025-12-25 21:00:00
USR_000333,cold,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-04-30 19:00:00
